"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100005,"UHC Silver Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF004,Existing,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100005-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-A Value ($0 Virtual Urgent Care + $0 PCP Visits, $0 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100005,"UHC Silver Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF004,Existing,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100005-03,"Limited Cost Sharing Plan Variation",70.23%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,500 ","$8500 per person | $17000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,100 ","$2100 per person | $4200 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-B Value ($0 Virtual Urgent Care, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100005,"UHC Silver Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF004,Existing,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100005-04,"73% AV Level Silver Plan",73.04%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,900 ","$1900 per person | $3800 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,900 ","$0 ","$3,700 ","$60 ","$1,100 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-E Value ($0 Virtual Urgent Care, No Referrals)","$1,900 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100005,"UHC Silver Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF004,Existing,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100005-05,"87% AV Level Silver Plan",87.48%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,600 ","$2600 per person | $5200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$800 ","$800 per person | $1600 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$800 ","$0 ","$1,800 ","$60 ","$800 ","$0 ","$90 ","$0 ",99%,"Not Applicable",No,"UHC Silver-D Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)","$900 ","$0 ","$400 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100005,"UHC Silver Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF004,Existing,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100005-06,"94% AV Level Silver Plan",94.67%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,100 ","$1100 per person | $2200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$250 ","$250 per person | $500 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$0 ","$800 ","$60 ","$250 ","$0 ","$80 ","$0 ",99%,"Not Applicable",No,"UHC Silver-C Value ($0 Virtual Urgent Care, $1 Tier 2 Rx, No Referrals)","$250 ","$0 ","$200 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100006,"UHC Gold Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF005,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100006-01,"Standard Gold On Exchange Plan",80.13%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,200 ","$1200 per person | $2400 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,200 ","$200 ","$1,700 ","$60 ","$200 ","$200 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)","$1,300 ","$90 ","$200 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100006,"UHC Gold Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF005,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100006-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold-A Value ($0 Virtual Urgent Care + $0 PCP Visits, $0 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100006,"UHC Gold Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF005,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,"$150 ",,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100006-03,"Limited Cost Sharing Plan Variation",80.13%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,200 ","$1200 per person | $2400 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold-B Value ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100007,"UHC Gold Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF006,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100007-01,"Standard Gold On Exchange Plan",80.33%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,500 ","$6500 per person | $13000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$200 ","$1,700 ","$60 ","$200 ","$200 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)","$1,600 ","$80 ","$200 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100007,"UHC Gold Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF006,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100007-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold-A Advantage ($0 Virtual Urgent Care + $0 PCP Visits, $0 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100007,"UHC Gold Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)",37777NJ010,,NJN011,NJS011,NJF006,Existing,EPO,Gold,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100007-03,"Limited Cost Sharing Plan Variation",80.33%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,500 ","$6500 per person | $13000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Gold-B Advantage ($0 Virtual Urgent Care, $5 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100008,"UHC Bronze Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF001,New,EPO,"Expanded Bronze",Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100008-01,"Standard Bronze On Exchange Plan",64.18%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$0 ","$4,100 ","$60 ","$600 ","$200 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Bronze Value ($0 Virtual Urgent Care, No Referrals)","$2,800 ","$50 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100008,"UHC Bronze Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF001,New,EPO,"Expanded Bronze",Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100008-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Bronze-A Value ($0 Virtual Urgent Care + $0 PCP Visits, $0 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100008,"UHC Bronze Value ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF001,New,EPO,"Expanded Bronze",Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100008-03,"Limited Cost Sharing Plan Variation",64.18%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Bronze-B Value ($0 Virtual Urgent Care, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100009,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF003,New,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100009-01,"Standard Silver On Exchange Plan",70.03%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$60 ","$3,400 ","$60 ","$300 ","$200 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)","$2,600 ","$90 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100009,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF003,New,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100009-02,"Zero Cost Sharing Plan Variation",100.00%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-A Advantage ($0 Virtual Urgent Care + $0 PCP Visits, $0 Tier 2 Rx, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100009,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF003,New,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100009-03,"Limited Cost Sharing Plan Variation",70.03%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-B Advantage ($0 Virtual Urgent Care, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100009,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF003,New,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100009-04,"73% AV Level Silver Plan",73.01%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,350 ","$7350 per person | $14700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$30 ","$3,400 ","$60 ","$300 ","$200 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-E Advantage ($0 Virtual Urgent Care, No Referrals)","$2,600 ","$80 ","$0 ","$0 "
2025,NJ,,37777,SERFF,1,1/13/2025,,Individual,No,,37777NJ0100009,"UHC Silver Advantage ($0 Virtual Urgent Care, No Referrals)",37777NJ010,,NJN011,NJS011,NJF003,New,EPO,Silver,Yes,Both,No,No,,"Some exclusions may apply. See the applicable Certificate of Coverage for details.",No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2025,,No,,Yes,"Plan covers eligible expenses provided by a Network Physician or other provider or facility within the Network Area. The plan also covers emergency health care services received outside the service area.",No,,,,,37777NJ0100009-05,"87% AV Level Silver Plan",87.03%,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,050 ","$3050 per person | $6100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",25.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,000 ","$50 ","$2,000 ","$60 ","$300 ","$100 ","$0 ","$0 ",99%,"Not Applicable",No,"UHC Silver-D Advantage ($0 Virtual Urgent Care, $2 Tier 2 Rx, No Referrals)","$1,100 ","$50 ","$300 ","$0 "
